yearqtr,Id_Rssd,BHCK2170
2010-06-30,1073757,2370594235
2010-09-30,1073757,2341160426
2010-12-31,1073757,2268347377
2011-03-31,1073757,2276418250
2011-06-30,1073757,2264435837
2011-09-30,1073757,2221386576
2011-12-31,1073757,2136577907
2012-03-31,1073757,2180055682
2012-06-30,1073757,2162083396
2012-09-30,1073757,2168023105
2012-12-31,1073757,2212004452
2013-03-31,1073757,2176625000
2013-06-30,1073757,2125686000
2013-09-30,1073757,2128706000
2013-12-31,1073757,2104995000
2014-03-31,1073757,2152533000
2014-06-30,1073757,2172001000
2014-09-30,1073757,2126138000
2014-12-31,1073757,2106796000
2015-03-31,1073757,2145027000
2015-06-30,1073757,2152082000
2015-09-30,1073757,2154342000
2015-12-31,1073757,2147391000
2016-03-31,1073757,2188633000
2016-06-30,1073757,2189811000
2016-09-30,1073757,2198884000
2016-12-31,1073757,2189266000
1986-09-30,1074156,1594153
1986-12-31,1074156,1840005
1987-03-31,1074156,1844619
1987-06-30,1074156,1899843
1987-09-30,1074156,2056640
1987-12-31,1074156,2268533
1988-03-31,1074156,2392129
1988-06-30,1074156,2433852
1988-09-30,1074156,2463349
1988-12-31,1074156,2601084
1989-03-31,1074156,2664164
1989-06-30,1074156,2786618
1989-09-30,1074156,2906910
1989-12-31,1074156,2924424
1990-03-31,1074156,3017332
1990-06-30,1074156,3072068
1990-09-30,1074156,3378973
1990-12-31,1074156,3342244
1991-03-31,1074156,3424620
1991-06-30,1074156,3501331
1991-09-30,1074156,3736341
1991-12-31,1074156,3729699
1992-03-31,1074156,4294559
1992-06-30,1074156,4419744
1992-09-30,1074156,4532383
1992-12-31,1074156,4595850
1993-03-31,1074156,5099712
1993-06-30,1074156,5144198
1993-09-30,1074156,5440666
1993-12-31,1074156,5903053
1994-03-31,1074156,8115261
1994-06-30,1074156,8286057
1994-09-30,1074156,8532618
1994-12-31,1074156,8764816
1995-03-31,1074156,19892337
1995-06-30,1074156,20649549
1995-09-30,1074156,20676073
1995-12-31,1074156,20492929
1996-03-31,1074156,20174126
1996-06-30,1074156,20556137
1996-09-30,1074156,21096557
1996-12-31,1074156,21246562
1997-03-31,1074156,22052195
1997-06-30,1074156,22972164
1997-09-30,1074156,27212111
1997-12-31,1074156,29177600
1998-03-31,1074156,31535710
1998-06-30,1074156,31543275
1998-09-30,1074156,33875788
1998-12-31,1074156,34427227
1999-03-31,1074156,37791490
1999-06-30,1074156,39184864
1999-09-30,1074156,41649596
1999-12-31,1074156,43480996
2000-03-31,1074156,46629171
2000-06-30,1074156,48796118
2000-09-30,1074156,56671181
2000-12-31,1074156,59340228
2001-03-31,1074156,62120304
2001-06-30,1074156,64733769
2001-09-30,1074156,70309046
2001-12-31,1074156,70869945
2002-03-31,1074156,74949720
2002-06-30,1074156,76333441
2002-09-30,1074156,78186831
2002-12-31,1074156,80216816
2003-03-31,1074156,79647890
2003-06-30,1074156,80444806
2003-09-30,1074156,90355131
2003-12-31,1074156,90466613
2004-03-31,1074156,94281503
2004-06-30,1074156,97348285
2004-09-30,1074156,97880397
2004-12-31,1074156,100508641
2005-03-31,1074156,102015086
2005-06-30,1074156,105835324
2005-09-30,1074156,107080153
2005-12-31,1074156,109169759
2006-03-31,1074156,110033689
2006-06-30,1074156,116283730
2006-09-30,1074156,118523897
2006-12-31,1074156,121351065
2007-03-31,1074156,121694315
2007-06-30,1074156,127577050
2007-09-30,1074156,130781281
2007-12-31,1074156,132617601
2008-03-31,1074156,136417064
2008-06-30,1074156,136465302
2008-09-30,1074156,137040900
2008-12-31,1074156,152015025
2009-03-31,1074156,143424861
2009-06-30,1074156,152398410
2009-09-30,1074156,165329114
2009-12-31,1074156,165764218
2010-03-31,1074156,163700076
2010-06-30,1074156,155083058
2010-09-30,1074156,157230367
2010-12-31,1074156,157081396
2011-03-31,1074156,157039118
2011-06-30,1074156,159309671
2011-09-30,1074156,167676889
2011-12-31,1074156,174579294
2012-03-31,1074156,174751894
2012-06-30,1074156,178529372
2012-09-30,1074156,182021371
2012-12-31,1074156,183872371
2013-03-31,1074156,180836757
2013-06-30,1074156,182735153
2013-09-30,1074156,181050008
2013-12-31,1074156,183009992
2014-03-31,1074156,184651158
2014-06-30,1074156,188012330
2014-09-30,1074156,187021509
2014-12-31,1074156,186813987
2015-03-31,1074156,189227838
2015-06-30,1074156,191017482
2015-09-30,1074156,208808671
2015-12-31,1074156,209947022
2016-03-31,1074156,212405266
2016-06-30,1074156,221858615
2016-09-30,1074156,222622299
2016-12-31,1074156,219276323
2017-03-31,1074156,220500518
1986-09-30,1111435,6172269
1986-12-31,1111435,7189818
1987-03-31,1111435,7009899
1987-06-30,1111435,7055290
1987-09-30,1111435,7368474
1987-12-31,1111435,6955225
1988-03-31,1111435,7325062
1988-06-30,1111435,7810716
1988-09-30,1111435,7212540
1988-12-31,1111435,8371952
1989-03-31,1111435,7818710
1989-06-30,1111435,8300634
1989-09-30,1111435,8160410
1989-12-31,1111435,9983041
1990-03-31,1111435,10376152
1990-06-30,1111435,10306076
1990-09-30,1111435,11592115
1990-12-31,1111435,11650918
1991-03-31,1111435,10943967
1991-06-30,1111435,11730057
1991-09-30,1111435,13326397
1991-12-31,1111435,15046301
1992-03-31,1111435,15451170
1992-06-30,1111435,17010909
1992-09-30,1111435,16662859
1992-12-31,1111435,16489828
1993-03-31,1111435,17677474
1993-06-30,1111435,18169769
1993-09-30,1111435,19299770
1993-12-31,1111435,18720123
1994-03-31,1111435,22369709
1994-06-30,1111435,21777651
1994-09-30,1111435,22358390
1994-12-31,1111435,21743817
1995-03-31,1111435,23542095
1995-06-30,1111435,25570368
1995-09-30,1111435,25534236
1995-12-31,1111435,25785216
1996-03-31,1111435,27229214
1996-06-30,1111435,28943720
1996-09-30,1111435,28447857
1996-12-31,1111435,31524073
1997-03-31,1111435,33631038
1997-06-30,1111435,36685979
1997-09-30,1111435,36091955
1997-12-31,1111435,37975147
1998-03-31,1111435,39009813
1998-06-30,1111435,46710831
1998-09-30,1111435,50607194
1998-12-31,1111435,47081586
1999-03-31,1111435,49750681
1999-06-30,1111435,53331671
1999-09-30,1111435,54973658
1999-12-31,1111435,60898895
2000-03-31,1111435,60531598
2000-06-30,1111435,64631978
2000-09-30,1111435,64979824
2000-12-31,1111435,69298347
2001-03-31,1111435,67605169
2001-06-30,1111435,70317346
2001-09-30,1111435,73176197
2001-12-31,1111435,69895857
2002-03-31,1111435,73299137
2002-06-30,1111435,79342022
2002-09-30,1111435,77556420
2002-12-31,1111435,85793809
2003-03-31,1111435,79109036
2003-06-30,1111435,83102175
2003-09-30,1111435,81775678
2003-12-31,1111435,87534065
2004-03-31,1111435,92895673
2004-06-30,1111435,94139945
2004-09-30,1111435,100526517
2004-12-31,1111435,94047042
2005-03-31,1111435,100114024
2005-06-30,1111435,104275118
2005-09-30,1111435,104052076
2005-12-31,1111435,97995766
2006-03-31,1111435,104186982
2006-06-30,1111435,102586312
2006-09-30,1111435,112341939
2006-12-31,1111435,107385095
2007-03-31,1111435,110091129
2007-06-30,1111435,112345777
2007-09-30,1111435,140085020
2007-12-31,1111435,142936851
2008-03-31,1111435,154478813
2008-06-30,1111435,146517251
2008-09-30,1111435,286712268
2008-12-31,1111435,176632334
2009-03-31,1111435,144857705
2009-06-30,1111435,152921189
2009-09-30,1111435,162730469
2009-12-31,1111435,156755765
2010-03-31,1111435,152881394
2010-06-30,1111435,160664212
2010-09-30,1111435,171494202
2010-12-31,1111435,158890975
2011-03-31,1111435,170236334
2011-06-30,1111435,188984931
2011-09-30,1111435,207175585
2011-12-31,1111435,216435818
2012-03-31,1111435,187609651
2012-06-30,1111435,200368976
2012-09-30,1111435,204143938
2012-12-31,1111435,222229483
2013-03-31,1111435,217852811
2013-06-30,1111435,226985363
2013-09-30,1111435,216751956
2013-12-31,1111435,243028090
2014-03-31,1111435,256672720
2014-06-30,1111435,282324972
2014-09-30,1111435,274815393
2014-12-31,1111435,274119072
2015-03-31,1111435,279480161
2015-06-30,1111435,294570652
2015-09-30,1111435,247273625
2015-12-31,1111435,245198879
2016-03-31,1111435,243685368
2016-06-30,1111435,255396733
2016-09-30,1111435,256145013
2016-12-31,1111435,242709356
2017-03-31,1111435,236805204
1986-09-30,1113514,10666826
1986-12-31,1113514,11690346
1987-03-31,1113514,11530436
1987-06-30,1113514,11333309
1987-09-30,1113514,11684514
1987-12-31,1113514,12013668
1988-03-31,1113514,24505020
1988-06-30,1113514,25127818
1988-09-30,1113514,25504997
1988-12-31,1113514,29052205
1989-03-31,1113514,28672579
1989-06-30,1113514,29223388
1989-09-30,1113514,31373633
1989-12-31,1113514,33440789
1990-03-31,1113514,36524044
1990-06-30,1113514,34120215
1990-09-30,1113514,33604404
1990-12-31,1113514,32507013
1991-03-31,1113514,32562943
1991-06-30,1113514,32033157
1991-09-30,1113514,46209836
1991-12-31,1113514,45597238
1992-03-31,1113514,45372874
1992-06-30,1113514,44894059
1992-09-30,1113514,45606821
1992-12-31,1113514,47121467
1993-03-31,1113514,45015528
1993-06-30,1113514,44871021
1993-09-30,1113514,46932236
1993-12-31,1113514,47914440
1994-03-31,1113514,46429451
1994-06-30,1113514,48169761
1994-09-30,1113514,47008162
1994-12-31,1113514,48727373
1995-03-31,1113514,82172882
1995-06-30,1113514,87494469
1995-09-30,1113514,83802831
1995-12-31,1113514,84973107
1996-03-31,1113514,72426745
1996-06-30,1113514,88095930
1996-09-30,1113514,87500934
1996-12-31,1113514,85554686
1997-03-31,1113514,81975029
1997-06-30,1113514,83691892
1997-09-30,1113514,83921048
1997-12-31,1113514,85690173
1998-03-31,1113514,97823375
1998-06-30,1113514,100817000
1998-09-30,1113514,99589000
1998-12-31,1113514,104554000
1999-03-31,1113514,106339000
1999-06-30,1113514,106948000
1999-09-30,1113514,108399000
1999-12-31,1113514,190692000
2000-03-31,1113514,187814000
2000-06-30,1113514,181259000
2000-09-30,1113514,179093000
2000-12-31,1113514,179519000
2001-03-31,1113514,211741000
2001-06-30,1113514,202113000
2001-09-30,1113514,201862000
2001-12-31,1113514,203638000
2002-03-31,1113514,192032000
2002-06-30,1113514,191206000
2002-09-30,1113514,187327000
2002-12-31,1113514,190589000
2003-03-31,1113514,199426000
2003-06-30,1113514,197248000
2003-09-30,1113514,196508000
2003-12-31,1113514,200356000
2004-03-31,1113514,199790000
1986-09-30,1119794,26125498
1986-12-31,1119794,28011495
1987-03-31,1119794,28385084
1987-06-30,1119794,28405762
1987-09-30,1119794,27482599
1987-12-31,1119794,26849592
1988-03-31,1119794,25580660
1988-06-30,1119794,25925412
1988-09-30,1119794,26316498
1988-12-31,1119794,24247706
1989-03-31,1119794,21868639
1989-06-30,1119794,22355180
1989-09-30,1119794,22140358
1989-12-31,1119794,20820243
1990-03-31,1119794,20248917
1990-06-30,1119794,19425193
1990-09-30,1119794,19180795
1990-12-31,1119794,19000661
1991-03-31,1119794,17319250
1991-06-30,1119794,17018332
1991-09-30,1119794,17877752
1991-12-31,1119794,18301014
1992-03-31,1119794,18025000
1992-06-30,1119794,17766000
1992-09-30,1119794,18133000
1992-12-31,1119794,23452000
1993-03-31,1119794,22199000
1993-06-30,1119794,25580000
1993-09-30,1119794,25941000
1993-12-31,1119794,26385000
1994-03-31,1119794,26509000
1994-06-30,1119794,25932000
1994-09-30,1119794,26330000
1994-12-31,1119794,26219000
1995-03-31,1119794,32712000
1995-06-30,1119794,33456000
1995-09-30,1119794,32958000
1995-12-31,1119794,33874000
1996-03-31,1119794,36572000
1996-06-30,1119794,36184000
1996-09-30,1119794,36843000
1996-12-31,1119794,36489000
1997-03-31,1119794,3.6e+07
1997-06-30,1119794,37729000
1997-09-30,1119794,70174000
1997-12-31,1119794,71295000
1998-03-31,1119794,70949000
1998-06-30,1119794,73750000
1998-09-30,1119794,73884000
1998-12-31,1119794,76438000
1999-03-31,1119794,76110000
1999-06-30,1119794,77390000
1999-09-30,1119794,77036000
1999-12-31,1119794,81530000
2000-03-31,1119794,83072000
2000-06-30,1119794,86174000
2000-09-30,1119794,86349000
2000-12-31,1119794,87336000
2001-03-31,1119794,160274000
2001-06-30,1119794,165156000
2001-09-30,1119794,167830000
2001-12-31,1119794,171390000
2002-03-31,1119794,164745000
2002-06-30,1119794,172956000
2002-09-30,1119794,174006000
2002-12-31,1119794,180027000
2003-03-31,1119794,182231000
2003-06-30,1119794,194899000
2003-09-30,1119794,188835000
2003-12-31,1119794,189286000
2004-03-31,1119794,192093000
2004-06-30,1119794,190230000
2004-09-30,1119794,192844000
2004-12-31,1119794,195104000
2005-03-31,1119794,198466000
2005-06-30,1119794,203981000
2005-09-30,1119794,206895000
2005-12-31,1119794,209465000
2006-03-31,1119794,209907000
2006-06-30,1119794,213405000
2006-09-30,1119794,216855000
2006-12-31,1119794,219232000
2007-03-31,1119794,221448000
2007-06-30,1119794,222530000
2007-09-30,1119794,227628000
2007-12-31,1119794,237615000
2008-03-31,1119794,241781000
2008-06-30,1119794,246538000
2008-09-30,1119794,247055000
2008-12-31,1119794,267032000
2009-03-31,1119794,263624000
2009-06-30,1119794,265560000
2009-09-30,1119794,265058000
2009-12-31,1119794,281176000
2010-03-31,1119794,282428000
2010-06-30,1119794,283243000
2010-09-30,1119794,290654000
2010-12-31,1119794,307786000
2011-03-31,1119794,311462000
2011-06-30,1119794,320874000
2011-09-30,1119794,330141000
2011-12-31,1119794,340122000
2012-03-31,1119794,340762000
2012-06-30,1119794,353136000
2012-09-30,1119794,352253000
2012-12-31,1119794,353855000
2013-03-31,1119794,355447000
2013-06-30,1119794,353415000
2013-09-30,1119794,360681000
2013-12-31,1119794,364021000
2014-03-31,1119794,371289000
2014-06-30,1119794,389065000
2014-09-30,1119794,391284000
2014-12-31,1119794,402529000
2015-03-31,1119794,410233000
2015-06-30,1119794,419075000
2015-09-30,1119794,415943000
2015-12-31,1119794,421853000
2016-03-31,1119794,428638000
2016-06-30,1119794,438463000
2016-09-30,1119794,454134000
2016-12-31,1119794,445964000
2017-03-31,1119794,449522000
1986-09-30,1120754,19602100
1986-12-31,1120754,21539400
1987-03-31,1120754,20292900
1987-06-30,1120754,20429300
1987-09-30,1120754,20100000
1987-12-31,1120754,20871400
1988-03-31,1120754,20553300
1988-06-30,1120754,21345400
1988-09-30,1120754,21626700
1988-12-31,1120754,21949000
1989-03-31,1120754,21099100
1989-06-30,1120754,23122100
1989-09-30,1120754,23951300
1989-12-31,1120754,24334700
1990-03-31,1120754,24681200
1990-06-30,1120754,26769600
1990-09-30,1120754,26680400
1990-12-31,1120754,30625900
1991-03-31,1120754,30654100
1991-06-30,1120754,37072400
1991-09-30,1120754,37719600
1991-12-31,1120754,40293300
1992-03-31,1120754,41217100
1992-06-30,1120754,40575100
1992-09-30,1120754,41043100
1992-12-31,1120754,44557100
1993-03-31,1120754,45517400
1993-06-30,1120754,47790000
1993-09-30,1120754,50387900
1993-12-31,1120754,50782300
1994-03-31,1120754,55328200
1994-06-30,1120754,55756800
1994-09-30,1120754,56565400
1994-12-31,1120754,59315900
1995-03-31,1120754,61845100
1995-06-30,1120754,66623000
1995-09-30,1120754,71411900
1995-12-31,1120754,72134400
1996-03-31,1120754,73942100
1996-06-30,1120754,77849300
1996-09-30,1120754,78427600
1996-12-31,1120754,80175400
1997-03-31,1120754,83580300
1997-06-30,1120754,83856300
1997-09-30,1120754,85252200
1997-12-31,1120754,88540200
1998-03-31,1120754,96093700
1998-06-30,1120754,93153300
1998-09-30,1120754,103727000
1998-12-31,1120754,202475000
1999-03-31,1120754,201430000
1999-06-30,1120754,205421000
1999-09-30,1120754,207060000
1999-12-31,1120754,218102000
2000-03-31,1120754,222276000
2000-06-30,1120754,234159000
2000-09-30,1120754,241119000
2000-12-31,1120754,272426000
2001-03-31,1120754,279670000
2001-06-30,1120754,289758000
2001-09-30,1120754,298100000
2001-12-31,1120754,307569000
2002-03-31,1120754,311509000
2002-06-30,1120754,314802000
2002-09-30,1120754,334250000
2002-12-31,1120754,349259000
2003-03-31,1120754,369669000
2003-06-30,1120754,369645000
2003-09-30,1120754,390813000
2003-12-31,1120754,387798000
2004-03-31,1120754,397354000
2004-06-30,1120754,420305000
2004-09-30,1120754,421549000
2004-12-31,1120754,427849000
2005-03-31,1120754,434610000
2005-06-30,1120754,434981000
2005-09-30,1120754,452753000
2005-12-31,1120754,481741000
2006-03-31,1120754,492428000
2006-06-30,1120754,499516000
2006-09-30,1120754,483441000
2006-12-31,1120754,481996000
2007-03-31,1120754,485901000
2007-06-30,1120754,539865000
2007-09-30,1120754,548727000
2007-12-31,1120754,575442000
2008-03-31,1120754,595221000
2008-06-30,1120754,609074000
2008-09-30,1120754,622361000
2008-12-31,1120754,1309639000
2009-03-31,1120754,1285891000
2009-06-30,1120754,1284176000
2009-09-30,1120754,1228625000
2009-12-31,1120754,1243646000
2010-03-31,1120754,1223630000
2010-06-30,1120754,1225862000
2010-09-30,1120754,1220784000
2010-12-31,1120754,1258128000
2011-03-31,1120754,1244666000
2011-06-30,1120754,1259734000
2011-09-30,1120754,1304945000
2011-12-31,1120754,1313867000
2012-03-31,1120754,1333799000
2012-06-30,1120754,1336204000
2012-09-30,1120754,1374715000
2012-12-31,1120754,1422968000
2013-03-31,1120754,1436634000
2013-06-30,1120754,1440563000
2013-09-30,1120754,1488055000
2013-12-31,1120754,1527015000
2014-03-31,1120754,1546707000
2014-06-30,1120754,1598874000
2014-09-30,1120754,1636855000
2014-12-31,1120754,1687155000
2015-03-31,1120754,1737737000
2015-06-30,1120754,1720617000
2015-09-30,1120754,1751265000
2015-12-31,1120754,1787632000
2016-03-31,1120754,1849182000
2016-06-30,1120754,1889235000
2016-09-30,1120754,1942124000
2016-12-31,1120754,1930115000
1986-09-30,1131787,19896457
1986-12-31,1131787,26165455
1987-03-31,1131787,25785451
1987-06-30,1131787,25560614
1987-09-30,1131787,25857165
1987-12-31,1131787,27187889
1988-03-31,1131787,26903879
1988-06-30,1131787,27544775
1988-09-30,1131787,28178114
1988-12-31,1131787,29177124
1989-03-31,1131787,29529647
1989-06-30,1131787,29304954
1989-09-30,1131787,29409255
1989-12-31,1131787,31043627
1990-03-31,1131787,30913750
1990-06-30,1131787,31246602
1990-09-30,1131787,32020513
1990-12-31,1131787,33411094
1991-03-31,1131787,32974997
1991-06-30,1131787,33105917
1991-09-30,1131787,33742022
1991-12-31,1131787,34552020
1992-03-31,1131787,34952170
1992-06-30,1131787,34482150
1992-09-30,1131787,33945784
1992-12-31,1131787,36647222
1993-03-31,1131787,37497666
1993-06-30,1131787,37607301
1993-09-30,1131787,38187996
1993-12-31,1131787,40728377
1994-03-31,1131787,40576230
1994-06-30,1131787,40865411
1994-09-30,1131787,41626726
1994-12-31,1131787,42534155
1995-03-31,1131787,42761991
1995-06-30,1131787,44247472
1995-09-30,1131787,43357185
1995-12-31,1131787,46471527
1996-03-31,1131787,46585566
1996-06-30,1131787,48066741
1996-09-30,1131787,49631910
1996-12-31,1131787,52467663
1997-03-31,1131787,53737769
1997-06-30,1131787,55441456
1997-09-30,1131787,55414258
1997-12-31,1131787,57981221
1998-03-31,1131787,60189413
1998-06-30,1131787,61393403
1998-09-30,1131787,60841318
1998-12-31,1131787,93169932
1999-03-31,1131787,91122492
1999-06-30,1131787,93219881
1999-09-30,1131787,92755402
1999-12-31,1131787,95389968
2000-03-31,1131787,96040910
2000-06-30,1131787,99750810
2000-09-30,1131787,100546052
2000-12-31,1131787,103496380
2001-03-31,1131787,103726385
2001-06-30,1131787,100822534
2001-09-30,1131787,103262035
2001-12-31,1131787,104740644
2002-03-31,1131787,106244822
2002-06-30,1131787,107988132
2002-09-30,1131787,112422026
2002-12-31,1131787,117322523
2003-03-31,1131787,120062147
2003-06-30,1131787,120857299
2003-09-30,1131787,126654376
2003-12-31,1131787,125393153
2004-03-31,1131787,125250052
2004-06-30,1131787,128176523
2004-09-30,1131787,127785985
2004-12-31,1131787,158869784
2005-03-31,1131787,164810954
2005-06-30,1131787,168952575
2005-09-30,1131787,172416096
2005-12-31,1131787,179712841
2006-03-31,1131787,178876476
2006-06-30,1131787,181143444
2006-09-30,1131787,183104553
2006-12-31,1131787,182161609
2007-03-31,1131787,186384841
2007-06-30,1131787,180314372
2007-09-30,1131787,175857229
2007-12-31,1131787,179573933
2008-03-31,1131787,178986947
2008-06-30,1131787,177232727
2008-09-30,1131787,174776760
2008-12-31,1131787,189137961
2009-03-31,1131787,179216454
2009-06-30,1131787,176854034
2009-09-30,1131787,172814097
2009-12-31,1131787,174166407
2010-03-31,1131787,171796255
2010-06-30,1131787,170668470
2010-09-30,1131787,174725825
2010-12-31,1131787,172875298
2011-03-31,1131787,170835041
2011-06-30,1131787,172236691
2011-09-30,1131787,172583676
2011-12-31,1131787,176900103
2012-03-31,1131787,178256171
2012-06-30,1131787,178307292
2012-09-30,1131787,173213253
2012-12-31,1131787,173566088
2013-03-31,1131787,172527629
2013-06-30,1131787,171609928
2013-09-30,1131787,172033106
2013-12-31,1131787,175380779
2014-03-31,1131787,179553408
2014-06-30,1131787,182585899
2014-09-30,1131787,186860815
2014-12-31,1131787,190446755
2015-03-31,1131787,190223316
2015-06-30,1131787,189107850
2015-09-30,1131787,187255650
2015-12-31,1131787,190989105
2016-03-31,1131787,194253274
2016-06-30,1131787,199276480
2016-09-30,1131787,205247179
2016-12-31,1131787,205214392
2017-03-31,1131787,205949928
1986-09-30,1132449,2071109
1986-12-31,1132449,2533439
1987-03-31,1132449,2210064
1987-06-30,1132449,2315676
1987-09-30,1132449,2436293
1987-12-31,1132449,2558282
1988-03-31,1132449,2638324
1988-06-30,1132449,2960092
1988-09-30,1132449,2994226
1988-12-31,1132449,3089330
1989-03-31,1132449,3098752
1989-06-30,1132449,3058947
1989-09-30,1132449,3112892
1989-12-31,1132449,3140711
1990-03-31,1132449,3128842
1990-06-30,1132449,3142880
1990-09-30,1132449,3122783
1990-12-31,1132449,3865951
1991-03-31,1132449,3751463
1991-06-30,1132449,3760821
1991-09-30,1132449,3971731
1991-12-31,1132449,3961400
1992-03-31,1132449,4106739
1992-06-30,1132449,4451469
1992-09-30,1132449,4437260
1992-12-31,1132449,4607654
1993-03-31,1132449,4718490
1993-06-30,1132449,5249902
1993-09-30,1132449,5242118
1993-12-31,1132449,6950673
1994-03-31,1132449,6705062
1994-06-30,1132449,8115413
1994-09-30,1132449,9411615
1994-12-31,1132449,9330795
1995-03-31,1132449,10126793
1995-06-30,1132449,10358781
1995-09-30,1132449,10167189
1995-12-31,1132449,10195346
1996-03-31,1132449,10205450
1996-06-30,1132449,14689723
1996-09-30,1132449,14486852
1996-12-31,1132449,15159150
1997-03-31,1132449,15628888
1997-06-30,1132449,15810972
1997-09-30,1132449,16238692
1997-12-31,1132449,16812169
1998-03-31,1132449,16790183
1998-06-30,1132449,17112706
1998-09-30,1132449,17313983
1998-12-31,1132449,18430296
1999-03-31,1132449,18963001
1999-06-30,1132449,19788277
1999-09-30,1132449,19985713
1999-12-31,1132449,23190073
2000-03-31,1132449,29362002
2000-06-30,1132449,30276132
2000-09-30,1132449,30406746
2000-12-31,1132449,30907742
2001-03-31,1132449,31420230
2001-06-30,1132449,32331257
2001-09-30,1132449,33644197
2001-12-31,1132449,53097974
2002-03-31,1132449,52972492
2002-06-30,1132449,55461865
2002-09-30,1132449,58445000
2002-12-31,1132449,62353855
2003-03-31,1132449,66999690
2003-06-30,1132449,69393559
2003-09-30,1132449,72764874
2003-12-31,1132449,77707015
2004-03-31,1132449,80238536
2004-06-30,1132449,82271178
2004-09-30,1132449,134436100
2004-12-31,1132449,136778262
2005-03-31,1132449,141616360
2005-06-30,1132449,148491012
2005-09-30,1132449,152089993
2005-12-31,1132449,155439714
2006-03-31,1132449,160118112
2006-06-30,1132449,163581959
2006-09-30,1132449,163084111
2006-12-31,1132449,160900923
2007-03-31,1132449,159464911
2007-06-30,1132449,159392731
2007-09-30,1132449,164201368
2007-12-31,1132449,160286202
2008-03-31,1132449,161759026
2008-06-30,1132449,161970093
2008-09-30,1132449,163772212
2008-12-31,1132449,160444183
2009-03-31,1132449,167540952
2009-06-30,1132449,153304291
2009-09-30,1132449,150538243
2009-12-31,1132449,148012292
2010-03-31,1132449,143962035
2010-06-30,1132449,140019495
2010-09-30,1132449,136117759
2010-12-31,1132449,129969527
2011-03-31,1132449,131971261
2011-06-30,1132449,131799704
2011-09-30,1132449,130660891
2011-12-31,1132449,129810542
2012-03-31,1132449,129963640
2012-06-30,1132449,129313757
2012-09-30,1132449,132014924
2012-12-31,1132449,127411731
2013-03-31,1132449,126322821
2013-06-30,1132449,118137679
2013-09-30,1132449,120738247
2013-12-31,1132449,122257732
2014-03-31,1132449,127295624
2014-06-30,1132449,130579630
2014-09-30,1132449,131520691
2014-12-31,1132449,133000128
2015-03-31,1132449,136905651
2015-06-30,1132449,137564322
2015-09-30,1132449,135811131
2015-12-31,1132449,138574068
2016-03-31,1132449,140409385
2016-06-30,1132449,145568297
2016-09-30,1132449,147442174
2016-12-31,1132449,150022885
2017-03-31,1132449,150690016
1986-09-30,1199611,7824700
1986-12-31,1199611,9090107
1987-03-31,1199611,8376283
1987-06-30,1199611,8078809
1987-09-30,1199611,8480199
1987-12-31,1199611,9325686
1988-03-31,1199611,8879993
1988-06-30,1199611,8865152
1988-09-30,1199611,9428168
1988-12-31,1199611,9903879
1989-03-31,1199611,10364172
1989-06-30,1199611,10979284
1989-09-30,1199611,11056822
1989-12-31,1199611,10937679
1990-03-31,1199611,11853164
1990-06-30,1199611,11736411
1990-09-30,1199611,12609584
1990-12-31,1199611,11789113
1991-03-31,1199611,11922036
1991-06-30,1199611,12332875
1991-09-30,1199611,12744290
1991-12-31,1199611,13192477
1992-03-31,1199611,13154522
1992-06-30,1199611,12796126
1992-09-30,1199611,14304882
1992-12-31,1199611,14959651
1993-03-31,1199611,15268985
1993-06-30,1199611,16288776
1993-09-30,1199611,16737240
1993-12-31,1199611,16902627
1994-03-31,1199611,18166996
1994-06-30,1199611,18439380
1994-09-30,1199611,18669731
1994-12-31,1199611,18561621
1995-03-31,1199611,18736122
1995-06-30,1199611,19301158
1995-09-30,1199611,20179731
1995-12-31,1199611,19933518
1996-03-31,1199611,20301727
1996-06-30,1199611,21751177
1996-09-30,1199611,21360117
1996-12-31,1199611,21608325
1997-03-31,1199611,23231750
