yearqtr,Id_Rssd,BHCK2170
1997-06-30,1199611,26051000
1997-09-30,1199611,26919163
1997-12-31,1199611,25315380
1998-03-31,1199611,24251805
1998-06-30,1199611,29776975
1998-09-30,1199611,28078839
1998-12-31,1199611,27870026
1999-03-31,1199611,27554634
1999-06-30,1199611,30190752
1999-09-30,1199611,33684926
1999-12-31,1199611,28708191
2000-03-31,1199611,33219419
2000-06-30,1199611,36848083
2000-09-30,1199611,34793741
2000-12-31,1199611,36022222
2001-03-31,1199611,38197777
2001-06-30,1199611,36183780
2001-09-30,1199611,35124352
2001-12-31,1199611,39664457
2002-03-31,1199611,37961610
2002-06-30,1199611,37801410
2002-09-30,1199611,39670547
2002-12-31,1199611,39478150
2003-03-31,1199611,36449759
2003-06-30,1199611,39071020
2003-09-30,1199611,40744157
2003-12-31,1199611,41450173
2004-03-31,1199611,40178901
2004-06-30,1199611,43279333
2004-09-30,1199611,41110020
2004-12-31,1199611,45276690
2005-03-31,1199611,47761320
2005-06-30,1199611,46255593
2005-09-30,1199611,48427422
2005-12-31,1199611,53413797
2006-03-31,1199611,50194943
2006-06-30,1199611,53325916
2006-09-30,1199611,55200927
2006-12-31,1199611,60712241
2007-03-31,1199611,59532356
2007-06-30,1199611,59609734
2007-09-30,1199611,63098902
2007-12-31,1199611,67611226
2008-03-31,1199611,77480291
2008-06-30,1199611,74806905
2008-09-30,1199611,79243977
2008-12-31,1199611,82053626
2009-03-31,1199611,78464586
2009-06-30,1199611,75045238
2009-09-30,1199611,77926946
2009-12-31,1199611,82141531
2010-03-31,1199611,76318597
2010-06-30,1199611,80048900
2010-09-30,1199611,80723438
2010-12-31,1199611,83843874
2011-03-31,1199611,92679160
2011-06-30,1199611,97398269
2011-09-30,1199611,96098241
2011-12-31,1199611,100223739
2012-03-31,1199611,91604324
2012-06-30,1199611,94455895
2012-09-30,1199611,93632518
2012-12-31,1199611,97463845
2013-03-31,1199611,93156775
2013-06-30,1199611,97236008
2013-09-30,1199611,95969501
2013-12-31,1199611,102947333
2014-03-31,1199611,103832578
2014-06-30,1199611,105761163
2014-09-30,1199611,111153721
2014-12-31,1199611,109946485
2015-03-31,1199611,106952000
2015-06-30,1199611,119942945
2015-09-30,1199611,119995234
2015-12-31,1199611,116749572
2016-03-31,1199611,117798813
2016-06-30,1199611,121509559
2016-09-30,1199611,120084996
2016-12-31,1199611,123926854
2017-03-31,1199611,121488675
1986-09-30,1245415,9880000
1986-12-31,1245415,10418670
1987-03-31,1245415,10548060
1987-06-30,1245415,10118987
1987-09-30,1245415,11060270
1987-12-31,1245415,10699593
1988-03-31,1245415,11454178
1988-06-30,1245415,11510306
1988-09-30,1245415,12471364
1988-12-31,1245415,12417106
1989-03-31,1245415,13649936
1989-06-30,1245415,14448715
1989-09-30,1245415,14252950
1989-12-31,1245415,14678066
1990-03-31,1245415,15111739
1990-06-30,1245415,14366516
1990-09-30,1245415,16163553
1990-12-31,1245415,15683739
1991-03-31,1245415,17704088
1991-06-30,1245415,17728560
1991-09-30,1245415,17759292
1991-12-31,1245415,18146866
1992-03-31,1245415,18380541
1992-06-30,1245415,17208854
1992-09-30,1245415,16529989
1992-12-31,1245415,16102973
1993-03-31,1245415,16542145
1993-06-30,1245415,16989826
1993-09-30,1245415,18541851
1993-12-31,1245415,17943922
1994-03-31,1245415,20020228
1994-06-30,1245415,20696780
1994-09-30,1245415,23695074
1994-12-31,1245415,22733471
1995-03-31,1245415,22715969
1995-06-30,1245415,23343163
1995-09-30,1245415,23966475
1995-12-31,1245415,22948356
1996-03-31,1245415,23840217
1996-06-30,1245415,27314491
1996-09-30,1245415,28683306
1996-12-31,1245415,28235739
1997-03-31,1245415,30801965
1997-06-30,1245415,30613576
1997-09-30,1245415,32204001
1997-12-31,1245415,34581787
1998-03-31,1245415,34322342
1998-06-30,1245415,37115866
1998-09-30,1245415,36938060
1998-12-31,1245415,38080123
1999-03-31,1245415,38100934
1999-06-30,1245415,40243756
1999-09-30,1245415,40793051
1999-12-31,1245415,42246166
2000-03-31,1245415,43000354
2000-06-30,1245415,44979149
2000-09-30,1245415,42372934
2000-12-31,1245415,43881487
2001-03-31,1245415,36253964
2001-06-30,1245415,36977370
2001-09-30,1245415,36112996
2001-12-31,1245415,34641608
2002-03-31,1245415,34813700
2002-06-30,1245415,34585673
2002-09-30,1245415,37786405
2002-12-31,1245415,36689749
2003-03-31,1245415,38271847
2003-06-30,1245415,39927800
2003-09-30,1245415,39348523
2003-12-31,1245415,38766844
2004-03-31,1245415,40591757
2004-06-30,1245415,40938564
2004-09-30,1245415,39939159
2004-12-31,1245415,41814385
2005-03-31,1245415,43937469
2005-06-30,1245415,45039031
2005-09-30,1245415,48388236
2005-12-31,1245415,50006022
2006-03-31,1245415,48352108
2006-06-30,1245415,52595232
2006-09-30,1245415,56112165
2006-12-31,1245415,59967775
2007-03-31,1245415,59844210
2007-06-30,1245415,64475903
2007-09-30,1245415,65766241
2007-12-31,1245415,66320684
2008-03-31,1245415,69172194
2008-06-30,1245415,67447403
2008-09-30,1245415,69275826
2008-12-31,1245415,88258094
2009-03-31,1245415,69603797
2009-06-30,1245415,67788776
2009-09-30,1245415,58879314
2009-12-31,1245415,63675159
2010-03-31,1245415,65531083
2010-06-30,1245415,65163503
2010-09-30,1245415,70713043
2010-12-31,1245415,70186838
2011-03-31,1245415,73983433
2011-06-30,1245415,75329920
2011-09-30,1245415,117917556
2011-12-31,1245415,117374209
2012-03-31,1245415,117450938
2012-06-30,1245415,112165541
2012-09-30,1245415,112093204
2012-12-31,1245415,116109476
2013-03-31,1245415,122361785
2013-06-30,1245415,112349784
2013-09-30,1245415,113051766
2013-12-31,1245415,111073727
2014-03-31,1245415,114499474
2014-06-30,1245415,116160559
2014-09-30,1245415,119791374
2014-12-31,1245415,115879565
2015-03-31,1245415,118263888
2015-06-30,1245415,118131486
2015-09-30,1245415,125419384
2015-12-31,1245415,125656772
2016-03-31,1245415,125793219
2016-06-30,1245415,132007952
2016-09-30,1245415,129609619
2016-12-31,1245415,128088921
2009-03-31,1275216,120164228
2009-06-30,1275216,116806045
2009-09-30,1275216,120433373
2009-12-31,1275216,124109915
2010-03-31,1275216,144104548
2010-06-30,1275216,142729358
2010-09-30,1275216,145012028
2010-12-31,1275216,145652718
2011-03-31,1275216,142925000
2011-06-30,1275216,146701000
2011-09-30,1275216,147619000
2011-12-31,1275216,152273000
2012-03-31,1275216,151978000
2012-06-30,1275216,148315000
2012-09-30,1275216,153077000
2012-12-31,1275216,153418000
2013-03-31,1275216,156903000
2013-06-30,1275216,151980000
2013-09-30,1275216,150152000
2013-12-31,1275216,153387000
2014-03-31,1275216,151497000
2014-06-30,1275216,152384000
2014-09-30,1275216,153862000
2014-12-31,1275216,159103000
2015-03-31,1275216,154674000
2015-06-30,1275216,157141000
2015-09-30,1275216,154205000
2015-12-31,1275216,161172000
2016-03-31,1275216,158804000
2016-06-30,1275216,159632000
2016-09-30,1275216,153367000
2016-12-31,1275216,158885000
1986-09-30,1378434,4091351
1986-12-31,1378434,4185103
1987-03-31,1378434,4431768
1987-06-30,1378434,4556349
1987-09-30,1378434,4654280
1987-12-31,1378434,4814201
1988-03-31,1378434,4751148
1988-06-30,1378434,4862606
1988-09-30,1378434,6703032
1988-12-31,1378434,6939816
1989-03-31,1378434,6942766
1989-06-30,1378434,7001500
1989-09-30,1378434,7250240
1989-12-31,1378434,7904455
1990-03-31,1378434,7954324
1990-06-30,1378434,8434526
1990-09-30,1378434,8682734
1990-12-31,1378434,8608448
1991-03-31,1378434,9004502
1991-06-30,1378434,8491913
1991-09-30,1378434,8517112
1991-12-31,1378434,8564147
1992-03-31,1378434,8252316
1992-06-30,1378434,8086000
1992-09-30,1378434,8493387
1992-12-31,1378434,8139245
1993-03-31,1378434,7858719
1993-06-30,1378434,7852708
1993-09-30,1378434,8053233
1993-12-31,1378434,7343642
1994-03-31,1378434,7698621
1994-06-30,1378434,7405027
1994-09-30,1378434,7329479
1994-12-31,1378434,7730656
1995-03-31,1378434,7762312
1995-06-30,1378434,7872502
1995-09-30,1378434,7890485
1995-12-31,1378434,8050263
1996-03-31,1378434,7977352
1996-06-30,1378434,28131213
1996-09-30,1378434,28621465
1996-12-31,1378434,29303566
1997-03-31,1378434,29484324
1997-06-30,1378434,30309851
1997-09-30,1378434,31091051
1997-12-31,1378434,30612416
1998-03-31,1378434,30926295
1998-06-30,1378434,30932495
1998-09-30,1378434,31420035
1998-12-31,1378434,32300524
1999-03-31,1378434,32351870
1999-06-30,1378434,32391134
1999-09-30,1378434,32533088
1999-12-31,1378434,33684450
2000-03-31,1378434,33625191
2000-06-30,1378434,34013459
2000-09-30,1378434,33788594
2000-12-31,1378434,35169863
2001-03-31,1378434,35847294
2001-06-30,1378434,35816218
2001-09-30,1378434,35281128
2001-12-31,1378434,36077515
2002-03-31,1378434,36224237
2002-06-30,1378434,36144982
2002-09-30,1378434,37611969
2002-12-31,1378434,40193327
2003-03-31,1378434,40385403
2003-06-30,1378434,42681302
2003-09-30,1378434,42602994
2003-12-31,1378434,42487831
2004-03-31,1378434,46103239
2004-06-30,1378434,46352487
2004-09-30,1378434,47041204
2004-12-31,1378434,48101752
2005-03-31,1378434,49433336
2005-06-30,1378434,51179912
2005-09-30,1378434,51299139
2005-12-31,1378434,49416609
2006-03-31,1378434,48800954
2006-06-30,1378434,50800136
2006-09-30,1378434,52013259
2006-12-31,1378434,52619576
2007-03-31,1378434,54616849
2007-06-30,1378434,53173833
2007-09-30,1378434,54343045
2007-12-31,1378434,55727748
2008-03-31,1378434,57933325
2008-06-30,1378434,60593921
2008-09-30,1378434,62599753
2008-12-31,1378434,70121446
2009-03-31,1378434,68725586
2009-06-30,1378434,73984812
2009-09-30,1378434,78153220
2009-12-31,1378434,85598180
2010-03-31,1378434,85471728
2010-06-30,1378434,84310013
2010-09-30,1378434,79827732
2010-12-31,1378434,79097834
2011-03-31,1378434,80641792
2011-06-30,1378434,80093962
2011-09-30,1378434,84013618
2011-12-31,1378434,89677054
2012-03-31,1378434,92325675
2012-06-30,1378434,87939869
2012-09-30,1378434,88185170
2012-12-31,1378434,96992464
2013-03-31,1378434,96959643
2013-06-30,1378434,102261564
2013-09-30,1378434,105492129
2013-12-31,1378434,105900020
2014-03-31,1378434,107237659
2014-06-30,1378434,108823027
2014-09-30,1378434,110882044
2014-12-31,1378434,113678090
2015-03-31,1378434,113697697
2015-06-30,1378434,114265672
2015-09-30,1378434,115163500
2015-12-31,1378434,116210191
2016-03-31,1378434,120914763
2016-06-30,1378434,117205079
2016-09-30,1378434,151117204
2016-12-31,1378434,148143603
2017-03-31,1378434,149684076
2012-03-31,1447376,108688756
2012-06-30,1447376,110562587
2012-09-30,1447376,114487961
2012-12-31,1447376,115747377
2013-03-31,1447376,119886059
2013-06-30,1447376,120296114
2013-09-30,1447376,121758503
2013-12-31,1447376,122342355
2014-03-31,1447376,127322366
2014-06-30,1447376,129066684
2014-09-30,1447376,129191103
2014-12-31,1447376,130416573
2015-03-31,1447376,132978355
2015-06-30,1447376,134222822
2015-09-30,1447376,135916817
2015-12-31,1447376,137186701
2016-03-31,1447376,142123097
2016-06-30,1447376,144819412
2016-09-30,1447376,147006478
2016-12-31,1447376,147518802
2009-06-30,1562859,181250000
2009-09-30,1562859,178257000
2009-12-31,1562859,172313000
2010-03-31,1562859,179428000
2010-06-30,1562859,176814000
2010-09-30,1562859,173191000
2010-12-31,1562859,172011000
2011-03-31,1562859,173704000
2011-06-30,1562859,178889000
2011-09-30,1562859,181956000
2011-12-31,1562859,184059000
2012-03-31,1562859,186350000
2012-06-30,1562859,178560000
2012-09-30,1562859,182482000
2012-12-31,1562859,182347000
2013-03-31,1562859,166199000
2013-06-30,1562859,150627000
2013-09-30,1562859,150556000
2013-12-31,1562859,151167000
2014-03-31,1562859,148452000
2014-06-30,1562859,149937000
2014-09-30,1562859,149195000
2014-12-31,1562859,151828000
2015-03-31,1562859,153524000
2015-06-30,1562859,156472000
2015-09-30,1562859,156105000
2015-12-31,1562859,158581000
2016-03-31,1562859,156505000
2016-06-30,1562859,157931000
2016-09-30,1562859,157397000
2016-12-31,1562859,163728000
2016-09-30,1574834,222972521
2016-12-31,1574834,214111048
2016-09-30,1575569,146764817
2016-12-31,1575569,132520732
1998-12-31,1951350,668641000
1999-03-31,1951350,690649000
1999-06-30,1951350,689600000
1999-09-30,1951350,687450000
1999-12-31,1951350,716937000
2000-03-31,1951350,738205000
2000-06-30,1951350,791333000
2000-09-30,1951350,804286000
2000-12-31,1951350,902210000
2001-03-31,1951350,944327000
2001-06-30,1951350,953427000
2001-09-30,1951350,1068249000
2001-12-31,1951350,1051450000
2002-03-31,1951350,1057657000
2002-06-30,1951350,1083306000
2002-09-30,1951350,1031568000
2002-12-31,1951350,1097190000
2003-03-31,1951350,1136973000
2003-06-30,1951350,1187035000
2003-09-30,1951350,1208923000
2003-12-31,1951350,1264032000
2004-03-31,1951350,1317591000
2004-06-30,1951350,1396568000
2004-09-30,1951350,1436554000
2004-12-31,1951350,1484101000
2005-03-31,1951350,1489891000
2005-06-30,1951350,1547789000
2005-09-30,1951350,1472793000
2005-12-31,1951350,1494037000
2006-03-31,1951350,1586201000
2006-06-30,1951350,1626551000
2006-09-30,1951350,1746248000
2006-12-31,1951350,1884318000
2007-03-31,1951350,2020966000
2007-06-30,1951350,2220866000
2007-09-30,1951350,2358266000
2007-12-31,1951350,2187631000
2008-03-31,1951350,2199848000
2008-06-30,1951350,2100385000
2008-09-30,1951350,2050131000
2008-12-31,1951350,1938470000
2009-03-31,1951350,1822578000
2009-06-30,1951350,1851914000
2009-09-30,1951350,1893370000
2009-12-31,1951350,1862392000
2010-03-31,1951350,2002213000
2010-06-30,1951350,1937656000
2010-09-30,1951350,1983280000
2010-12-31,1951350,1913902000
2011-03-31,1951350,1947815000
2011-06-30,1951350,1956626000
2011-09-30,1951350,1935992000
2011-12-31,1951350,1873878000
2012-03-31,1951350,1944423000
2012-06-30,1951350,1916451000
2012-09-30,1951350,1931346000
2012-12-31,1951350,1864660000
2013-03-31,1951350,1881734000
2013-06-30,1951350,1883988000
2013-09-30,1951350,1899511000
2013-12-31,1951350,1880035000
2014-03-31,1951350,1894390000
2014-06-30,1951350,1909369000
2014-09-30,1951350,1882505000
2014-12-31,1951350,1842181000
2015-03-31,1951350,1831801000
2015-06-30,1951350,1829370000
2015-09-30,1951350,1808356000
2015-12-31,1951350,1731210000
2016-03-31,1951350,1800967000
2016-06-30,1951350,1818771000
2016-09-30,1951350,1818117000
2016-12-31,1951350,1792077000
2009-03-31,2162966,626023000
2009-06-30,2162966,676957000
2009-09-30,2162966,769503000
2009-12-31,2162966,770941000
2010-03-31,2162966,819199000
2010-06-30,2162966,808930000
2010-09-30,2162966,841372000
2010-12-31,2162966,807698000
2011-03-31,2162966,836185000
2011-06-30,2162966,830747000
2011-09-30,2162966,794939000
2011-12-31,2162966,749898000
2012-03-31,2162966,781030000
2012-06-30,2162966,748517000
2012-09-30,2162966,764985000
2012-12-31,2162966,780960000
2013-03-31,2162966,801383000
2013-06-30,2162966,802691000
2013-09-30,2162966,832223000
2013-12-31,2162966,832666000
2014-03-31,2162966,831338000
2014-06-30,2162966,826524000
2014-09-30,2162966,814511000
2014-12-31,2162966,801510000
2015-03-31,2162966,829099000
2015-06-30,2162966,825755000
2015-09-30,2162966,834113000
2015-12-31,2162966,787465000
2016-03-31,2162966,807497000
2016-06-30,2162966,828873000
2016-09-30,2162966,813891000
2016-12-31,2162966,814949000
2004-12-31,2277860,53747255
2005-03-31,2277860,55631566
2005-06-30,2277860,56995967
2005-09-30,2277860,60424517
2005-12-31,2277860,88701411
2006-03-31,2277860,89273079
2006-06-30,2277860,89530186
2006-09-30,2277860,94906746
2006-12-31,2277860,149739285
2007-03-31,2277860,148698605
2007-06-30,2277860,145937957
2007-09-30,2277860,147154835
2007-12-31,2277860,150590369
2008-03-31,2277860,150608527
2008-06-30,2277860,151114271
2008-09-30,2277860,154803113
2008-12-31,2277860,165913451
2009-03-31,2277860,177387459
2009-06-30,2277860,171911307
2009-09-30,2277860,168503921
2009-12-31,2277860,169400094
2010-03-31,2277860,200707587
2010-06-30,2277860,197488678
2010-09-30,2277860,196932749
2010-12-31,2277860,197503411
2011-03-31,2277860,199300238
2011-06-30,2277860,199753113
2011-09-30,2277860,200148496
2011-12-31,2277860,206103658
2012-03-31,2277860,294573731
2012-06-30,2277860,296698168
2012-09-30,2277860,302114103
2012-12-31,2277860,313040688
2013-03-31,2277860,300293699
2013-06-30,2277860,296670314
2013-09-30,2277860,290217687
2013-12-31,2277860,297282098
2014-03-31,2277860,290886180
2014-06-30,2277860,298653928
2014-09-30,2277860,300444020
2014-12-31,2277860,309083481
2015-03-31,2277860,306501324
2015-06-30,2277860,310636497
2015-09-30,2277860,313827584
2015-12-31,2277860,334179916
2016-03-31,2277860,330489235
2016-06-30,2277860,339247718
2016-09-30,2277860,345187277
2016-12-31,2277860,357158294
2017-03-31,2277860,348549339
2009-03-31,2380443,925987000
2009-06-30,2380443,890137000
2009-09-30,2380443,882423000
2009-12-31,2380443,849262000
2010-03-31,2380443,880677000
2010-06-30,2380443,883529000
2010-09-30,2380443,908860000
2010-12-31,2380443,911330000
2011-03-31,2380443,933471000
2011-06-30,2380443,937192000
2011-09-30,2380443,949330000
2011-12-31,2380443,923718000
2012-03-31,2380443,951217000
2012-06-30,2380443,948981000
2012-09-30,2380443,949475000
2012-12-31,2380443,938770000
2013-03-31,2380443,959426000
2013-06-30,2380443,938611000
2013-09-30,2380443,923359000
2013-12-31,2380443,911595000
2014-03-31,2380443,915705000
2014-06-30,2380443,860008000
2014-09-30,2380443,868995000
2014-12-31,2380443,856301000
2015-03-31,2380443,865512000
2015-06-30,2380443,859932000
2015-09-30,2380443,880607000
2015-12-31,2380443,861419000
2016-03-31,2380443,878102000
2016-06-30,2380443,896870000
2016-09-30,2380443,880006000
2016-12-31,2380443,860185000
1999-06-30,2816906,208527000
1999-09-30,2816906,170770000
1999-12-31,2816906,178531000
2000-03-31,2816906,211666000
2000-06-30,2816906,195403000
2000-09-30,2816906,211338000
2000-12-31,2816906,197815000
2001-03-31,2816906,214793000
2001-06-30,2816906,216513000
2001-09-30,2816906,217462000
2001-12-31,2816906,227177000
2002-03-31,2816906,235815000
2002-06-30,2816906,231346000
2002-09-30,2816906,253862000
2002-12-31,2816906,224372000
2003-03-31,2816906,243657000
2003-06-30,2816906,298318000
2003-09-30,2816906,300499000
2003-12-31,2816906,291375000
2004-03-31,2816906,336788000
2004-06-30,2816906,316458000
2004-09-30,2816906,321376000
2004-12-31,2816906,336675000
2005-03-31,2816906,362278000
2005-06-30,2816906,366293000
2005-09-30,2816906,360379000
2005-12-31,2816906,364702000
2006-03-31,2816906,391780000
2006-06-30,2816906,411251000
2006-09-30,2816906,431021000
2006-12-31,2816906,431865000
2007-03-31,2816906,545474000
2007-06-30,2816906,576971000
2007-09-30,2816906,601332000
2007-12-31,2816906,668199000
2008-03-31,2816906,760449000
2008-06-30,2816906,668236000
2008-09-30,2816906,624162000
2008-12-31,2816906,396659000
2009-03-31,2816906,368367000
2009-06-30,2816906,366350000
2009-09-30,2816906,368225000
2009-12-31,2816906,368660000
2010-03-31,2816906,364482000
2010-06-30,2816906,349021000
2010-09-30,2816906,389108000
2010-12-31,2816906,372588000
2011-03-31,2816906,396741000
2011-06-30,2816906,412229000
2011-09-30,2816906,380647000
2011-12-31,2816906,354737000
2016-09-30,2816906,203360000
2016-12-31,2816906,186603000
2010-12-31,3226762,99178629
2011-03-31,3226762,85039741
2011-06-30,3226762,84883726
2011-09-30,3226762,95839717
2011-12-31,3226762,83152884
2015-12-31,3226762,133133492
2016-03-31,3226762,139892217
2016-06-30,3226762,151710605
2016-09-30,3226762,142592651
2016-12-31,3226762,141916551
2004-03-31,3232316,271633827
2004-06-30,3232316,298346864
2004-09-30,3232316,315562479
2004-12-31,3232316,339631534
2005-03-31,3232316,351431664
2005-06-30,3232316,372554481
2005-09-30,3232316,395534168
2005-12-31,3232316,404254480
2006-03-31,3232316,441957337
2006-06-30,3232316,465987873
2006-09-30,3232316,473595754
2006-12-31,3232316,478025477
2007-03-31,3232316,483547569
2007-06-30,3232316,483491559
2007-09-30,3232316,509865590
2007-12-31,3232316,487754828
2008-03-31,3232316,493010805
2008-06-30,3232316,461156160
2008-09-30,3232316,467739691
2008-12-31,3232316,434715911
2009-03-31,3232316,401824818
2009-06-30,3232316,383820898
2009-09-30,3232316,390657817
2009-12-31,3232316,391332071
2010-03-31,3232316,345284063
2010-06-30,3232316,333713281
2010-09-30,3232316,349324664
2010-12-31,3232316,342754665
2011-03-31,3232316,368635927
2011-06-30,3232316,365376588
2011-09-30,3232316,343719996
2011-12-31,3232316,329088434
2012-03-31,3232316,337473011
2012-06-30,3232316,313208602
2012-09-30,3232316,316285443
2012-12-31,3232316,313680754
2013-03-31,3232316,301737107
2013-06-30,3232316,319108739
2013-09-30,3232316,309312154
2013-12-31,3232316,290013881
2014-03-31,3232316,308847926
2014-06-30,3232316,289551194
2014-09-30,3232316,280272469
2014-12-31,3232316,290100702
2015-03-31,3232316,301956685
2015-06-30,3232316,277249331
2015-09-30,3232316,291611246
2015-12-31,3232316,271888608
2016-03-31,3232316,289057276
2016-06-30,3232316,295534689
2016-09-30,3232316,304439042
2016-12-31,3232316,277782846
2017-03-31,3232316,295078604
2004-09-30,3242838,83630855
2004-12-31,3242838,84366269
2005-03-31,3242838,84510395
2005-06-30,3242838,85325677
2005-09-30,3242838,84728438
2005-12-31,3242838,84786331
2006-03-31,3242838,84595459
2006-06-30,3242838,86063917
2006-09-30,3242838,86981395
2006-12-31,3242838,143370472
2007-03-31,3242838,138069628
2007-06-30,3242838,137624205
2007-09-30,3242838,138237249
2007-12-31,3242838,141043932
2008-03-31,3242838,144251469
2008-06-30,3242838,144438176
2008-09-30,3242838,144294958
2008-12-31,3242838,146253935
2009-03-31,3242838,141950436
2009-06-30,3242838,142824610
2009-09-30,3242838,140169410
2009-12-31,3242838,142354415
2010-03-31,3242838,137287286
2010-06-30,3242838,135392660
2010-09-30,3242838,133554896
2010-12-31,3242838,132399290
2011-03-31,3242838,131798824
2011-06-30,3242838,130907840
2011-09-30,3242838,129761507
2011-12-31,3242838,127049907
2012-03-31,3242838,128281787
2012-06-30,3242838,122344664
2012-09-30,3242838,121797804
2012-12-31,3242838,121347388
2013-03-31,3242838,119717632
2013-06-30,3242838,118782563
2013-09-30,3242838,116937255
2013-12-31,3242838,117661732
2014-03-31,3242838,118136516
2014-06-30,3242838,119013705
2014-09-30,3242838,119301813
2014-12-31,3242838,119888669
2015-03-31,3242838,122515877
2015-06-30,3242838,121967042
2015-09-30,3242838,124891540
2015-12-31,3242838,126234344
2016-03-31,3242838,125747379
2016-06-30,3242838,126378482
2016-09-30,3242838,125307103
2016-12-31,3242838,126193957
2017-03-31,3242838,124739162
2007-09-30,3587146,184166000
2007-12-31,3587146,197839000
2008-03-31,3587146,205151000
2008-06-30,3587146,201344000
2008-09-30,3587146,267636000
2008-12-31,3587146,237652000
2009-03-31,3587146,203883000
2009-06-30,3587146,203246000
2009-09-30,3587146,212470000
2009-12-31,3587146,212336000
2010-03-31,3587146,220966000
2010-06-30,3587146,235886000
2010-09-30,3587146,254290000
2010-12-31,3587146,247159000
2011-03-31,3587146,266571000
2011-06-30,3587146,304952000
2011-09-30,3587146,322980000
2011-12-31,3587146,325793000
2012-03-31,3587146,300197000
2012-06-30,3587146,330490000
2012-09-30,3587146,340102000
2012-12-31,3587146,359301000
2013-03-31,3587146,355984000
2013-06-30,3587146,360514000
2013-09-30,3587146,371957000
2013-12-31,3587146,374310000
2014-03-31,3587146,368241000
2014-06-30,3587146,400740000
2014-09-30,3587146,386296000
2014-12-31,3587146,385303000
2015-03-31,3587146,392337000
2015-06-30,3587146,395254000
2015-09-30,3587146,377371000
2015-12-31,3587146,393780000
2016-03-31,3587146,372870000
2016-06-30,3587146,372351000
2016-09-30,3587146,374114000
2016-12-31,3587146,333469000
2015-09-30,3606542,261164836
2015-12-31,3606542,267082561
2016-03-31,3606542,274307260
2016-06-30,3606542,276232324
2016-09-30,3606542,338630403
2016-12-31,3606542,343933415
2009-06-30,3846375,41250577
2009-09-30,3846375,43814993
2009-12-31,3846375,68570088
2010-03-31,3846375,64918501
2010-06-30,3846375,60721686
2010-09-30,3846375,61620705
2010-12-31,3846375,63894877
2011-03-31,3846375,64694631
2011-06-30,3846375,64304907
2011-09-30,3846375,68124551
2011-12-31,3846375,69483014
2012-03-31,3846375,71208923
2012-06-30,3846375,73255567
2012-09-30,3846375,75210485
2012-12-31,3846375,73491315
2013-03-31,3846375,76139250
2013-06-30,3846375,74944466
2013-09-30,3846375,75544201
2013-12-31,3846375,79339664
2014-03-31,3846375,79583709
2014-06-30,3846375,78936814
2014-09-30,3846375,80596481
2014-12-31,3846375,83125845
2015-03-31,3846375,84177508
2015-06-30,3846375,84911199
2015-09-30,3846375,85611791
2015-12-31,3846375,86936159
2016-03-31,3846375,88093339
2016-06-30,3846375,87511328
2016-09-30,3846375,90540758
2016-12-31,3846375,92307686
2017-03-31,3846375,94795139
2012-03-31,3853449,153738180
2012-06-30,3853449,152050658
2012-09-30,3853449,159193269
2012-12-31,3853449,161926542
2013-03-31,3853449,200762850
2013-06-30,3853449,196512705
2013-09-30,3853449,201687384
2012-03-31,3981856,82891062
2012-06-30,3981856,82943616
2012-09-30,3981856,85110609
2012-12-31,3981856,85790202
2013-03-31,3981856,82733574
2013-06-30,3981856,79218184
2013-09-30,3981856,77070780
2013-12-31,3981856,77144021
2014-03-31,3981856,109168077
2014-06-30,3981856,112512985
2014-09-30,3981856,113538172
2014-12-31,3981856,118851150
2015-03-31,3981856,123455460
2015-06-30,3981856,126343040
2015-09-30,3981856,130986871
2015-12-31,3981856,127571282
2016-03-31,3981856,131024627
2016-06-30,3981856,126470894
2016-09-30,3981856,139230888
2016-12-31,3981856,137367041
2016-09-30,4846998,162914363
2016-12-31,4846998,138740719
2016-09-30,5006575,221861000
2016-12-31,5006575,204485000
